Open Time,Open,High,Low,Close,Volume,Close Time,QAV,No. Trades,Taker BBAV,Taker BQAV,Ignore
1618853880000,313133.00000000,313215.00000000,312714.00000000,312959.00000000,0.29944600,1618853939999,93730.08882600,86,0.20208600,63259.08234000,0
1618853940000,312712.00000000,313197.00000000,312712.00000000,313194.00000000,0.41685900,1618853999999,130453.20828000,48,0.00709800,2222.86633900,0
1618854000000,313193.00000000,313376.00000000,312937.00000000,313236.00000000,0.77118900,1618854059999,241441.85425200,72,0.09508100,29777.72138200,0
1618854060000,313003.00000000,314000.00000000,313003.00000000,313147.00000000,1.68441900,1618854119999,528262.23605200,108,1.23710700,388126.99346900,0
1618854120000,313449.00000000,313579.00000000,312874.00000000,313172.00000000,0.76116300,1618854179999,238396.36654200,70,0.10937500,34287.60561400,0
1618854180000,312947.00000000,313201.00000000,312947.00000000,313113.00000000,0.15510500,1618854239999,48561.14817000,63,0.10905600,34145.24822800,0
1618854240000,313041.00000000,313111.00000000,312713.00000000,313004.00000000,0.09841400,1618854299999,30804.04524300,51,0.05553300,17382.05129300,0
1618854300000,312959.00000000,313322.00000000,312501.00000000,312819.00000000,1.00530800,1618854359999,314469.83876400,86,0.97964400,306446.38346200,0
1618854360000,312501.00000000,312669.00000000,312107.00000000,312475.00000000,0.32521400,1618854419999,101622.82315500,75,0.23058900,72063.02751500,0
1618854420000,312475.00000000,312476.00000000,312308.00000000,312436.00000000,0.36264600,1618854479999,113266.24830700,48,0.05468200,17086.23386700,0
1618854480000,312357.00000000,312457.00000000,312219.00000000,312219.00000000,0.07261200,1618854539999,22677.77418400,32,0.01803200,5632.92256600,0
1618854540000,312219.00000000,312603.00000000,312102.00000000,312603.00000000,0.29183400,1618854599999,91129.59902500,42,0.11564300,36133.46029300,0
1618854600000,312602.00000000,313146.00000000,312300.00000000,312762.00000000,0.10552100,1618854659999,33002.81915000,44,0.03056900,9565.92408700,0
1618854660000,312891.00000000,313366.00000000,312697.00000000,313146.00000000,0.07903300,1618854719999,24748.42062800,65,0.03808500,11927.92647400,0
